date,algorand,avalanche_2,axie_infinity,binancecoin,bitcoin,bitcoin_cash,bittorrent_2,cardano,chainlink,cosmos,crypto_com_chain,decentraland,dogecoin,elrond_erd_2,eos,ethereum,ethereum_classic,fantom,filecoin,flow,ftx_token,gala,hedera_hashgraph,helium,internet_computer,iota,klay_token,kusama,leo_token,litecoin,loopring,matic_network,monero,near,okb,pancakeswap_token,polkadot,radix,ripple,shiba_inu,solana,stellar,terra_luna,tezos,the_graph,the_sandbox,theta_token,tron,uniswap,vechain
2017-01-31,,,,,897.0729000000002,,,,,,,,0.00019531212358069104,,,9.892231818852634,1.2596347771299314,,,,,,,,,,,,,3.7539829308463286,,,12.14163145676645,,,,,,0.005868416138158267,,,0.0021978774456833288,,,,,,,,
2017-02-01,,,,,916.3134813374655,,,,,,,,0.00019266437004802388,,,9.93888930936695,1.2631478414180506,,,,,,,,,,,,,3.7693347140981186,,,12.342382865768775,,,,,,0.006029673372416165,,,0.002181716381978677,,,,,,,,
2017-02-02,,,,,937.0508979090198,,,,,,,,0.00019581173464344113,,,10.04745454351134,1.2640108781414616,,,,,,,,,,,,,3.7774041546452617,,,12.186411901895463,,,,,,0.006010557609515318,,,0.0022547723458611656,,,,,,,,
2017-02-03,,,,,941.2705000000004,,,,,,,,0.00019293811898530322,,,10.138753079503568,1.260660135852104,,,,,,,,,,,,,3.7164698753889795,,,11.755343021665455,,,,,,0.006026140840569504,,,0.002206155237741182,,,,,,,,
2017-02-04,,,,,958.1295000000002,,,,,,,,0.00019426511437614985,,,10.505484805265068,1.2884687992802066,,,,,,,,,,,,,3.7031379166231657,,,11.58840799492105,,,,,,0.006006674690169594,,,0.002215424769985391,,,,,,,,
2017-02-05,,,,,943.3234339689021,,,,,,,,0.0001917748976800691,,,10.428367840637947,1.2894038760754818,,,,,,,,,,,,,3.6696968734626867,,,11.761016871025145,,,,,,0.005978070793652387,,,0.002186420817201375,,,,,,,,
2017-02-06,,,,,953.2265914418593,,,,,,,,0.00019248683839386558,,,10.508189255905839,1.3677188162352225,,,,,,,,,,,,,3.6821336261267756,,,11.830077409127316,,,,,,0.005996563109276196,,,0.002203236841391161,,,,,,,,
2017-02-07,,,,,984.8361000000001,,,,,,,,0.0001909237790021533,,,10.708317672380387,1.4236337346647647,,,,,,,,,,,,,3.741377415022663,,,12.086627914562357,,,,,,0.006066365591726105,,,0.0022122518955777462,,,,,,,,
2017-02-08,,,,,986.5853000000001,,,,,,,,0.00019501835769621188,,,10.597063885937539,1.3555831732605654,,,,,,,,,,,,,3.6952377946524195,,,11.904085149774884,,,,,,0.006009440439806147,,,0.0020969469362920336,,,,,,,,
2017-02-09,,,,,921.4008000000001,,,,,,,,0.00019721291059792025,,,10.244479263471112,1.1919864073219555,,,,,,,,,,,,,3.532707708386507,,,11.259763198131104,,,,,,0.005913942009870581,,,0.002016052600730362,,,,,,,,
2017-02-10,,,,,933.3160999999998,,,,,,,,0.0001982241093747566,,,10.607317267977518,1.1853289908098015,,,,,,,,,,,,,3.6083851066462143,,,11.275199754511105,,,,,,0.005924763479460418,,,0.002018822233553836,,,,,,,,
2017-02-11,,,,,950.3442999999999,,,,,,,,0.00019758576708667162,,,10.715795509406417,1.1656671892463526,,,,,,,,,,,,,3.6195107450675637,,,11.585239826218954,,,,,,0.005964643803038795,,,0.00198633449264318,,,,,,,,
2017-02-12,,,,,941.1276605907891,,,,,,,,0.00019605856864214863,,,10.680124350505833,1.147574682760928,,,,,,,,,,,,,3.5734801582631053,,,11.783475080187015,,,,,,0.005906247076275301,,,0.0019743928353403188,,,,,,,,
2017-02-13,,,,,940.1215530406213,,,,,,,,0.0001998243754737158,,,10.647966260862043,1.1231185986858285,,,,,,,,,,,,,3.600760408214484,,,11.574499537238236,,,,,,0.005892125555962713,,,0.0019385593291602456,,,,,,,,
2017-02-14,,,,,955.0120882088513,,,,,,,,0.00020256909976256775,,,12.264431041362377,1.1817461453559852,,,,,,,,,,,,,3.614932704451224,,,12.374652910601547,,,,,,0.005938038031184756,,,0.001975879555035207,,,,,,,,
2017-02-15,,,,,952.4292999999998,,,,,,,,0.000196879326737052,,,12.210953374180255,1.1894966414780412,,,,,,,,,,,,,3.6457491973244136,,,12.912498618224204,,,,,,0.0057605623065865134,,,0.0021099404711931915,,,,,,,,
2017-02-16,,,,,970.0111000000003,,,,,,,,0.00020413046936228077,,,12.031101068792108,1.1528739705081763,,,,,,,,,,,,,3.662239522615851,,,12.320593682258906,,,,,,0.005664079190065776,,,0.00199737758630319,,,,,,,,
2017-02-17,,,,,995.353205839552,,,,,,,,0.00020007818482654506,,,11.967584414611904,1.1587484360324125,,,,,,,,,,,,,3.66186367248435,,,12.595848799437205,,,,,,0.005560108349157154,,,0.002001902785828355,,,,,,,,
2017-02-18,,,,,997.1344283713748,,,,,,,,0.00019200685423197069,,,12.072446627780854,1.1491716996148245,,,,,,,,,,,,,3.6024037292555886,,,12.637850830789843,,,,,,0.005241918449472539,,,0.0019017849684609253,,,,,,,,
2017-02-19,,,,,992.0907999999994,,,,,,,,0.00019483544808897825,,,12.030427541512449,1.1488826803923105,,,,,,,,,,,,,3.585529253041759,,,12.294897576683677,,,,,,0.005531587593954452,,,0.0018965981297623877,,,,,,,,
2017-02-20,,,,,1020.185806921497,,,,,,,,0.00019872999092402404,,,12.020322501465824,1.150292286257593,,,,,,,,,,,,,3.616632887696853,,,11.597165556377872,,,,,,0.005446916834188619,,,0.0019234395606274504,,,,,,,,
2017-02-21,,,,,1067.971635182254,,,,,,,,0.0002051375046063848,,,12.086581416331024,1.157722571688151,,,,,,,,,,,,,3.6800549040269592,,,11.794951223213422,,,,,,0.005482101062821677,,,0.001935863972331006,,,,,,,,
2017-02-22,,,,,1064.0754,,,,,,,,0.00019782165429040827,,,11.935908268660791,1.155671868281544,,,,,,,,,,,,,3.6999240648215466,,,12.141805892075407,,,,,,0.005472390477920066,,,0.0019324349272904508,,,,,,,,
2017-02-23,,,,,1120.5371055412681,,,,,,,,0.00020133236749894377,,,12.43594671396013,1.1532202362031447,,,,,,,,,,,,,3.7327618242299065,,,12.163177759702572,,,,,,0.0054607813971684965,,,0.0019283354769298483,,,,,,,,
2017-02-24,,,,,1118.8893000000003,,,,,,,,0.00020129959306315845,,,12.385753271562805,1.146467949852145,,,,,,,,,,,,,3.737851675521752,,,11.318513765634442,,,,,,0.005401664282733122,,,0.0017860265169184245,,,,,,,,
2017-02-25,,,,,1088.3640914355185,,,,,,,,0.00019870250078641774,,,12.828249497585245,1.145736860238404,,,,,,,,,,,,,3.6891923568985012,,,11.321165899263006,,,,,,0.005363184773876298,,,0.0017858344780244874,,,,,,,,
2017-02-26,,,,,1118.1311999999998,,,,,,,,0.00020224702283250468,,,13.77706666826091,1.174315570865091,,,,,,,,,,,,,3.7176383161364157,,,11.462298366109906,,,,,,0.005369652650649247,,,0.0017832550160798118,,,,,,,,
2017-02-27,,,,,1126.9570597471547,,,,,,,,0.00019885171596458173,,,14.506860657334007,1.1617829307603533,,,,,,,,,,,,,3.6892643887474477,,,11.432449363447134,,,,,,0.0053016972279332185,,,0.0016831684411503648,,,,,,,,
2017-02-28,,,,,1125.7828999999997,,,,,,,,0.0002026580405010173,,,14.851266238814935,1.172758498266449,,,,,,,,,,,,,3.6704130375813304,,,11.593107731433632,,,,,,0.005240528095882573,,,0.0017496800175749437,,,,,,,,
2017-03-01,,,,,1163.4543595247449,,,,,,,,0.0001996748243572956,,,16.272579096753535,1.3269787573778904,,,,,,,,,,,,,3.724555010754204,,,11.769023095525823,,,,,,0.0050955984283311,,,0.0016407144493008053,,,,,,,,
2017-03-02,,,,,1201.2222,,,,,,,,0.00020320525881684724,,,18.077692402617657,1.3039372385766048,,,,,,,,,,,,,3.8402489082389697,,,12.496518810368629,,,,,,0.005736372070730799,,,0.0017065397582247098,,,,,,,,
2017-03-03,,,,,1213.894039427612,,,,,,,,0.00020773009324292233,,,18.436958233467315,1.3555237864066374,,,,,,,,,,,,,3.8343670969253076,,,13.142468960992446,,,,,,0.005940771261119646,,,0.001698170076859427,,,,,,,,
2017-03-04,,,,,1194.4036113760048,,,,,,,,0.00020384790208712982,,,17.545589462214657,1.3461361933637608,,,,,,,,,,,,,3.7806991580029785,,,13.00833899389863,,,,,,0.005955005286167238,,,0.0016549002992541895,,,,,,,,
2017-03-05,,,,,1202.8195000000003,,,,,,,,0.00020476394171751672,,,18.14018720456448,1.310042214078464,,,,,,,,,,,,,3.770832347038709,,,14.365150447462666,,,,,,0.005894247486940079,,,0.0016399089586305946,,,,,,,,
2017-03-06,,,,,1210.6021999999998,,,,,,,,0.00020671176414661132,,,18.589898321969006,1.3514286229513834,,,,,,,,,,,,,3.860304160253501,,,14.669325270611433,,,,,,0.005733648570241985,,,0.0016604616017661398,,,,,,,,
2017-03-07,,,,,1166.9538528444536,,,,,,,,0.00020946419543452913,,,17.818203403709017,1.2965543082551336,,,,,,,,,,,,,3.8266964631998857,,,13.059932925007818,,,,,,0.006224407069630667,,,0.0018975119620814173,,,,,,,,
2017-03-08,,,,,1090.6584,,,,,,,,0.0002015859739502896,,,15.890532269679715,1.223826894020777,,,,,,,,,,,,,3.6547326064608545,,,11.880029959744485,,,,,,0.006157082590848715,,,0.0017380239301132273,,,,,,,,
2017-03-09,,,,,1126.5232692163884,,,,,,,,0.00020600343418910645,,,16.67362747847584,1.2577530174997351,,,,,,,,,,,,,3.7147079423988916,,,12.396912427792353,,,,,,0.006179066328077648,,,0.0017012764499864845,,,,,,,,
2017-03-10,,,,,1030.6241455020509,,,,,,,,0.00019139540272200973,,,18.048482040088633,1.2086294097901638,,,,,,,,,,,,,3.5111223330015546,,,12.219192684247906,,,,,,0.005834213437801048,,,0.0015862089850967036,,,,,,,,
2017-03-11,,,,,1106.5224830146499,,,,,,,,0.0002051505235343486,,,20.043624854183033,1.292749489076307,,,,,,,,,,,,,3.621472914305874,,,13.70680759701119,,,,,,0.005849223050574249,,,0.0016534078610287559,,,,,,,,
2017-03-12,,,,,1152.2681,,,,,,,,0.0002146705147515546,,,21.629230309021715,1.3296553617865035,,,,,,,,,,,,,3.720339741142586,,,15.739225626924043,,,,,,0.005845801706783903,,,0.0017313611013684818,,,,,,,,
2017-03-13,,,,,1167.2233843295435,,,,,,,,0.00024021141186156067,,,26.707973080294682,1.558454149363743,,,,,,,,,,,,,4.122558362218133,,,17.27736194003936,,,,,,0.00600004847505041,,,0.001845735456415132,,,,,,,,
2017-03-14,,,,,1175.2918212759698,,,,,,,,0.00023407408098820347,,,26.90432289002237,1.5556849761781943,,,,,,,,,,,,,3.9916177729529876,,,16.938995064149594,,,,,,0.005980430184180783,,,0.0017857377847766672,,,,,,,,
2017-03-15,,,,,1172.7698999999998,,,,,,,,0.0002318790654434707,,,31.868899296356606,1.6494824400039096,,,,,,,,,,,,,4.023204600844271,,,17.716727305383714,,,,,,0.005882222125030891,,,0.001804179663190717,,,,,,,,
2017-03-16,,,,,1133.769854753561,,,,,,,,0.00022601848554188223,,,37.12571376577649,1.7882361105976703,,,,,,,,,,,,,4.068780437806987,,,20.504735792227965,,,,,,0.005808041867545348,,,0.001805000824134523,,,,,,,,
2017-03-17,,,,,999.3895545555615,,,,,,,,0.00020516412031027493,,,41.00237093713446,1.7678530760987268,,,,,,,,,,,,,3.742760268987464,,,19.722080525190503,,,,,,0.005703652292886943,,,0.0018357758521804143,,,,,,,,
2017-03-18,,,,,895.2018000000002,,,,,,,,0.00020079828651759453,,,30.02858584132987,1.572713934646067,,,,,,,,,,,,,3.7110501158424616,,,18.594915350473233,,,,,,0.006315981937540152,,,0.0017485973273372547,,,,,,,,
2017-03-19,,,,,952.8027512175192,,,,,,,,0.0002159222793882787,,,41.04380438504909,1.8153232394861454,,,,,,,,,,,,,3.6429389666838765,,,21.453345223818523,,,,,,0.006449517642646161,,,0.0017929807996155472,,,,,,,,
2017-03-20,,,,,965.4624470611082,,,,,,,,0.00022061073498840373,,,39.00084431516277,1.8166492458877792,,,,,,,,,,,,,3.727982456923108,,,20.744411769846486,,,,,,0.0065380740552002225,,,0.0018380763908392762,,,,,,,,
2017-03-21,,,,,1029.0896409265567,,,,,,,,0.00023051663961657094,,,39.28644752811453,2.2011596192441507,,,,,,,,,,,,,3.7464806306304466,,,19.695093910189453,,,,,,0.006394461179602546,,,0.002011563937754631,,,,,,,,
2017-03-22,,,,,963.3767017766133,,,,,,,,0.00022519150991649165,,,38.23190491321323,2.2142346554360053,,,,,,,,,,,,,3.6523061542461535,,,19.548942287022456,,,,,,0.006785378500591341,,,0.0018371662434015057,,,,,,,,
2017-03-23,,,,,954.4231629537055,,,,,,,,0.00022424327343595931,,,40.13309783019654,2.1422899373269204,,,,,,,,,,,,,3.690700356219009,,,20.11261534738447,,,,,,0.008914151895059029,,,0.0019994706081717913,,,,,,,,
2017-03-24,,,,,870.2786205185819,,,,,,,,0.00024677303162481766,,,47.0866265390179,2.2591544430490256,,,,,,,,,,,,,3.8343264393938585,,,19.605777725532132,,,,,,0.00992058952104221,,,0.0019786119036048233,,,,,,,,
2017-03-25,,,,,893.3094085633007,,,,,,,,0.00027264327367086064,,,46.90110434887216,2.1285465723450283,,,,,,,,,,,,,3.7817906708056666,,,19.014203096448266,,,,,,0.008455882622398488,,,0.001874046438695079,,,,,,,,
2017-03-26,,,,,879.8356637238381,,,,,,,,0.0002587963560619915,,,46.135538535227624,2.129355771497914,,,,,,,,,,,,,3.710123802206496,,,17.86979361082935,,,,,,0.008769074222623227,,,0.0018804700319721842,,,,,,,,
2017-03-27,,,,,959.6255405680156,,,,,,,,0.00023498903539912442,,,45.11450580164309,1.9605030830480792,,,,,,,,,,,,,3.7754362099302825,,,17.228650882244445,,,,,,0.008684200276318603,,,0.001722113271541294,,,,,,,,
2017-03-28,,,,,966.0405999999999,,,,,,,,0.0002607050245521123,,,46.47433378868596,2.0990389424172173,,,,,,,,,,,,,3.881751690329709,,,18.133138754682605,,,,,,0.00881134012435844,,,0.0018863609878991701,,,,,,,,
2017-03-29,,,,,964.8627157967975,,,,,,,,0.00025460942653222213,,,49.091230728889386,2.173831700271535,,,,,,,,,,,,,3.953745281916371,,,19.515396571189747,,,,,,0.009238784726154022,,,0.0018013075499258577,,,,,,,,
2017-03-30,,,,,965.4155186751049,,,,,,,,0.00029446666245178544,,,48.96199307400538,2.5457569311260255,,,,,,,,,,,,,6.662532975493447,,,19.726172502866948,,,,,,0.013170548358384349,,,0.0021620215113607056,,,,,,,,
2017-03-31,,,,,1011.3406380251305,,,,,,,,0.0003228277734027744,,,46.86223975883226,2.626200592793735,,,,,,,,,,,,,6.613577201657305,,,19.310626598735855,,,,,,0.019128119603369798,,,0.00219475335254905,,,,,,,,
2017-04-01,,,,,1017.6626999999999,,,,,,,,0.000322149567804308,,,47.285235024462246,2.588105310006054,,,,,,,,,,,,,6.66338711078449,,,19.828314796735228,,,,,,0.021186830208071297,,,0.0024624509217666284,,,,,,,,
2017-04-02,,,,,1028.9798,,,,,,,,0.0004597161205334225,,,45.334592741819996,2.485552048494412,,,,,,,,,,,,,7.507506332847996,,,18.91959647846091,,,,,,0.051156412934691996,,,0.0035942020565398456,,,,,,,,
2017-04-03,,,,,1067.9754602356545,,,,,,,,0.00040703823425092565,,,40.84976729007657,2.399646711801556,,,,,,,,,,,,,7.866308189168956,,,18.82441430432779,,,,,,0.031124167741663638,,,0.00277084206253336,,,,,,,,
2017-04-04,,,,,1067.9556579426178,,,,,,,,0.0004440471207908908,,,39.13869833027343,2.500174744290656,,,,,,,,,,,,,8.427196348586865,,,18.98401491066024,,,,,,0.034726209884651305,,,0.0027595561690728684,,,,,,,,
2017-04-05,,,,,1061.336564797963,,,,,,,,0.0004300508553269793,,,42.73155726870934,2.624426105810775,,,,,,,,,,,,,10.890395146767544,,,18.508434104083545,,,,,,0.033497987355561164,,,0.0029056146171476437,,,,,,,,
2017-04-06,,,,,1121.7102999999995,,,,,,,,0.00045188210762366114,,,40.379551919576365,2.479725267980282,,,,,,,,,,,,,10.056584179125476,,,18.09168704148448,,,,,,0.03032403429980129,,,0.0026384652567259886,,,,,,,,
2017-04-07,,,,,1123.383275377322,,,,,,,,0.0003990848297407695,,,40.03529445478196,2.5304505953706933,,,,,,,,,,,,,9.354704132032063,,,18.479072439062843,,,,,,0.034530264448993146,,,0.0026116516219385584,,,,,,,,
2017-04-08,,,,,1116.3045,,,,,,,,0.00042724829943085205,,,42.01827162909261,2.5587916772042956,,,,,,,,,,,,,9.943908278694304,,,19.783572175690356,,,,,,0.0337873805819478,,,0.0028146708449247253,,,,,,,,
2017-04-09,,,,,1121.3475000000008,,,,,,,,0.00042159843076353413,,,41.72451301909551,2.5304506451716113,,,,,,,,,,,,,9.855651880606962,,,19.83377428345878,,,,,,0.0329852240403503,,,0.0027598907596405307,,,,,,,,
2017-04-10,,,,,1142.1996,,,,,,,,0.00038200765838988343,,,41.42754386259551,2.4532690301235425,,,,,,,,,,,,,9.067373026458945,,,20.932205167250626,,,,,,0.03187928748144385,,,0.002635377077359636,,,,,,,,
2017-04-11,,,,,1156.6293,,,,,,,,0.0003759039304987089,,,41.356382212073754,2.4045014136430414,,,,,,,,,,,,,8.943879549090473,,,20.427018497569954,,,,,,0.031304722522170716,,,0.0026128915361587715,,,,,,,,
2017-04-12,,,,,1142.1309,,,,,,,,0.000401756774303587,,,43.30959004971451,2.456197499956907,,,,,,,,,,,,,10.729305161031407,,,20.66686634136385,,,,,,0.03201587817596501,,,0.0028696261631175925,,,,,,,,
2017-04-13,,,,,1106.1499,,,,,,,,0.0004012699735155195,,,46.866725541510874,2.477560840531796,,,,,,,,,,,,,10.147113105102347,,,20.311461271068794,,,,,,0.03227046545751225,,,0.0028798112127398105,,,,,,,,
2017-04-14,,,,,1115.6435,,,,,,,,0.00039732365524177587,,,44.827977201624584,2.4976664227958914,,,,,,,,,,,,,10.475570121254275,,,19.6200239949695,,,,,,0.031920176883331486,,,0.002949131410161639,,,,,,,,
2017-04-15,,,,,1112.6671,,,,,,,,0.0003931956217756329,,,46.30708381459579,2.5263828867182965,,,,,,,,,,,,,10.629334248568005,,,19.619107625767935,,,,,,0.03205206885496597,,,0.003182488293119765,,,,,,,,
2017-04-16,,,,,1118.2443,,,,,,,,0.00043024037446276356,,,45.91400872763173,2.479101170014583,,,,,,,,,,,,,10.56232691081144,,,19.27616305737508,,,,,,0.03150626521162259,,,0.0035263564551424164,,,,,,,,
2017-04-17,,,,,1132.6755,,,,,,,,0.00044584641813011025,,,45.43925738930149,2.462454505398944,,,,,,,,,,,,,10.504501199605372,,,19.43443054927006,,,,,,0.03167449591085871,,,0.0033337122636068915,,,,,,,,
2017-04-18,,,,,1134.8973,,,,,,,,0.00042493249206442153,,,47.31224717266662,2.703068521164934,,,,,,,,,,,,,10.191294199117662,,,19.64009314651022,,,,,,0.03100046756738777,,,0.0034207798181638987,,,,,,,,
2017-04-19,,,,,1143.8965,,,,,,,,0.00043027085486004534,,,44.944550419293996,2.949050346693905,,,,,,,,,,,,,9.605771245857486,,,19.204350811950285,,,,,,0.02770520811465252,,,0.0033382130032038287,,,,,,,,
2017-04-20,,,,,1170.2247,,,,,,,,0.0004258948425118887,,,46.72414828570483,3.0517765068139187,,,,,,,,,,,,,10.26934063380149,,,19.44048026724857,,,,,,0.027858893120765227,,,0.0031572354503215556,,,,,,,,
2017-04-21,,,,,1170.0939,,,,,,,,0.0004381278796217412,,,45.50054344491941,2.9648889745913802,,,,,,,,,,,,,11.155544054065736,,,19.32064222483005,,,,,,0.03052437111293937,,,0.003224083671112262,,,,,,,,
2017-04-22,,,,,1165.1361,,,,,,,,0.00043664985029136233,,,45.75986386291678,2.9928596197396113,,,,,,,,,,,,,12.929702703990698,,,19.000382612037818,,,,,,0.02956870715900998,,,0.0032362042804100284,,,,,,,,
2017-04-23,,,,,1146.4531,,,,,,,,0.00048130635218554324,,,46.49680428340921,3.2248158824681523,,,,,,,,,,,,,13.839481573373781,,,18.655288667615217,,,,,,0.02856212995845297,,,0.003228490886322817,,,,,,,,
